v,rho_impact,e_eff_eq,e_eff_frozen_rebound,e_eff_frozen_all,swap_energy_jump_frac
11000.0,0.589462752192205,0.5750191671349114,0.40743893759123906,0.6572062203221993,0.011176668574806814
11000.0,0.8488263631567752,0.5792769946450613,0.41567908414762567,0.6572062167356276,0.012644683511500927
11000.0,1.3262911924324612,0.5844756945246108,0.4256593292670934,0.6572062138021961,0.009796921898567434
