parent,case,stride,window_start_s,window_end_s,positive_interval_bond_decrease_j,kinetics_validated,weighted_cell_intervals,status,above_reference_thermo_3500k_weight_j,above_reference_thermo_3500k_fraction,pressure_above_100mpa_weight_j,pressure_above_100mpa_fraction,pressure_above_1gpa_weight_j,pressure_above_1gpa_fraction,nonideal_pressure_gt10pct_weight_j,nonideal_pressure_gt10pct_fraction,ionized_nuclei_gt1pct_weight_j,ionized_nuclei_gt1pct_fraction,resolved_expansion_clock_weight_j,resolved_expansion_clock_fraction,network_da_gt10_weight_j,network_da_gt10_fraction,network_da_lt0p1_weight_j,network_da_lt0p1_fraction,network_da_gt10000_weight_j,network_da_gt10000_fraction,old_proxy_da_gt10_weight_j,old_proxy_da_gt10_fraction,tracking_da_gt10_weight_j,tracking_da_gt10_fraction,tracking_da_lt0p1_weight_j,tracking_da_lt0p1_fraction,tracking_da_gt10000_weight_j,tracking_da_gt10000_fraction,cold_unmodelled_weight_j,cold_unmodelled_fraction,tiny_interval_change_weight_j,tiny_interval_change_fraction,unresolved_network_weight_j,unresolved_network_fraction,no_expansion_clock_weight_j,no_expansion_clock_fraction,temperature_k_p10,temperature_k_p50,temperature_k_p90,pressure_pa_p10,pressure_pa_p50,pressure_pa_p90,rho_kg_m3_p10,rho_kg_m3_p50,rho_kg_m3_p90,x_m_p10,x_m_p50,x_m_p90,da_energy_p10,da_energy_p50,da_energy_p90,da_old_oh_proxy_p10,da_old_oh_proxy_p50,da_old_oh_proxy_p90,old_proxy_time_over_network_time_p10,old_proxy_time_over_network_time_p50,old_proxy_time_over_network_time_p90,water_collider_efficiency_p10,water_collider_efficiency_p50,water_collider_efficiency_p90,da_store_change_p10,da_store_change_p50,da_store_change_p90,da_tracking_p10,da_tracking_p50,da_tracking_p90,source_pressure_tabulated_fraction,source_above_collider_data_2000k_fraction,without_direct_water_resolved_clock_fraction,without_direct_water_da_gt10_fraction,without_direct_water_da_gt10000_fraction,without_direct_water_no_rate_fraction,source_plog_resolved_clock_fraction,source_plog_da_gt10_fraction,source_plog_da_gt10000_fraction,source_plog_no_rate_fraction,source_effective_pressure_pa_p10,source_effective_pressure_pa_p50,source_effective_pressure_pa_p90,source_water_efficiency_p10,source_water_efficiency_p50,source_water_efficiency_p90,source_default_collider_fraction_p10,source_default_collider_fraction_p50,source_default_collider_fraction_p90,source_association_over_baseline_p10,source_association_over_baseline_p50,source_association_over_baseline_p90,without_direct_water_time_over_baseline_p10,without_direct_water_time_over_baseline_p50,without_direct_water_time_over_baseline_p90,without_direct_water_da_tracking_p10,without_direct_water_da_tracking_p50,without_direct_water_da_tracking_p90,source_plog_time_over_baseline_p10,source_plog_time_over_baseline_p50,source_plog_time_over_baseline_p90,source_plog_da_tracking_p10,source_plog_da_tracking_p50,source_plog_da_tracking_p90
freeze_parent_h1_n40,combined_h1_n40,2,0.000193,0.00025,371007048.58874357,False,20036,conditional_rate_screen,371007048.58874357,1.0,0,0.0,0,0.0,0,0.0,40.388329275883734,1.0886135298376411e-07,370706657.5500521,0.9991903360331452,370706657.5500521,0.9991903360331452,0,0.0,370706617.49508744,0.9991902280703321,370706617.49508744,0.9991902280703321,370706657.5500521,0.9991903360331452,0,0.0,370706617.49508744,0.9991902280703321,0,0.0,0.19606356509029865,5.28463181053017e-10,0,0.0,300390.842627855,0.0008096634383915286,4859.518638753108,5110.97472849979,5380.688649651642,26242549.103682242,40086399.45444741,60840875.712221436,7.866973193162769,11.350969143862539,16.30381421212597,0.03595451984732548,0.19558399329617793,0.4292881743078184,21022.890356194333,32811.625352476105,52575.16915639447,5597.438554385616,8809.460879593154,13895.636855008244,3.625375518575808,3.707430217325002,3.834027846226467,1.6566951527535467,1.7389921552365977,1.8169533460430516,133429.1330539386,224978.86023227355,341565.91332163085,21022.890356194333,32811.625352476105,52575.16915639447,1.0,1.0,0.9991903360331452,0.9991903360331452,0.5406980604377993,5.28463181053017e-10,0.9991903360331452,0.9991903360331452,0.9991902280703321,5.28463181053017e-10,110994271.66562678,166417465.6945962,247494257.23837438,11.487577287198949,11.797273096345775,12.122278712767502,0.6725650597048549,0.7017805774639471,0.7327610338315815,6.364239443500055,6.626604003755714,6.998463787310086,2.9743057639418864,3.178385480864225,3.374214615061969,6318.51255270744,10404.748146936918,17918.02822295185,0.20182140496309256,0.20822963988089416,0.2121405579133824,96084.85576929168,156896.72178167396,256448.15826587123
freeze_parent_h1_n40,combined_h1_n40,2,0.0001,0.00025,1990760377.5948987,False,46174,conditional_rate_screen,1990760377.5948987,1.0,1460409712.8472946,0.7335939218418955,438929180.44432336,0.22048318089121693,349532576.43562245,0.17557742276240396,403.7855875911191,2.0282982931323227e-07,1985444771.4296958,0.9973298613810946,1985444771.4296958,0.9973298613810946,0,0.0,1984793451.420196,0.9970026899058985,1985444645.5371318,0.997329798142663,1985444771.4296958,0.9973298613810946,0,0.0,1984793451.420196,0.9970026899058985,0,0.0,0.4857389722019434,2.4399670481124415e-10,0,0.0,5315605.679463817,0.0026701383749086717,5097.649724932061,6493.846246993025,8711.35642267845,41610000.59317076,271203031.8485511,1908007091.531179,11.616737707595153,57.131754271931214,235.43300710029527,0.00463984702937935,0.02485153586557408,0.19824361537899896,31391.377589580854,127317.18552287329,2208876.438534754,8201.830087537197,30650.335373129434,430790.45665074454,3.683865227641584,4.149215981576269,5.2046726127095235,1.314257360840073,1.5050008702735882,1.7567719384253835,207404.7307468164,883086.4567499363,14530326.30824966,31391.377589580854,127317.18552287329,2208876.438534754,0.5030309795350687,1.0,0.9973298613810946,0.9973298613810946,0.9010107674580321,2.4399670481124415e-10,0.5010398217556116,0.5010398217556116,0.5010397674456345,0.496969020708928,169217534.83531782,1002769600.3764303,5029380092.431188,11.781028016569431,13.39503449046442,15.675522999154785,0.6950883370628836,0.789980304458738,0.8628951101120348,6.452998430893766,7.4535713103465495,9.400952159457542,2.005754374099937,2.558934574053701,3.22150755325468,10177.138593550864,48778.30947602989,1084484.88431587,0.16754943143736467,0.1953580119199826,0.21136437036314076,118610.44691268224,286519.16771683283,715101.4087152836
freeze_parent_h1_n40,unsprayed_h1_n40,2,0.0001,0.0001535,9.836684702895582,False,507,negligible_molecular_return,9.836684702895582,1.0,5.122274160385132e-06,5.207317622854487e-07,0,0.0,0,0.0,9.836684702895582,1.0,9.610139485448599,0.9769693525522583,9.610139485448599,0.9769693525522583,0,0.0,0,0.0,0,0.0,9.610139485448599,0.9769693525522583,0,0.0,0,0.0,0,0.0,0.22654521744698286,0.023030647447741793,0,0.0,0,0.0,22665.424189197147,23051.55519550255,23493.58982626051,5226902.277407092,5784755.744398845,6467473.517035383,0.10706882670325168,0.11577330508051932,0.1261005124889958,1.0645178972195946,1.1070808391991944,1.1504995602306347,696.5561261920474,709.9623857785118,723.6767242923868,5.531263044178e-07,5.576669656910828e-07,5.613830081812537e-07,1240785909.1580312,1273093852.526657,1308339014.9996603,0.9999967486921831,0.9999968136295714,0.9999968772062597,446820315.6195828,682003285.7510029,849257739.692778,696.5561261920474,709.9623857785118,723.6767242923868,1.0,1.0,0.9769693525522583,0.9769693525522583,0.0,0.023030647447741793,0.9769693525522583,0.9769693525522583,0.0,0.023030647447741793,1491814.7878097184,1600219.028605799,1725845.6216195896,26.32437649568993,26.568148831958354,26.84499429463587,0.9999999997444113,0.9999999997559964,0.9999999997668709,1.2169864650390223,1.2333563082579335,1.2515273262521078,1.000017479079612,1.0000175746605886,1.000017638387275,696.5438402820384,709.9499086498324,723.6640753104022,0.9999956082549578,0.9999959414389211,0.9999962476301761,696.559185302396,709.9652672159127,723.6794398052789
freeze_parent_h1_n40,unsprayed_h1_n40,2,0.0001535,0.000193,1.9928840640932322,False,781,negligible_molecular_return,1.9928840640932322,1.0,0,0.0,0,0.0,0,0.0,1.9928840640932322,1.0,1.631398661993444,0.8186119259956725,1.631398661993444,0.8186119259956725,0,0.0,0,0.0,0,0.0,1.631398661993444,0.8186119259956725,0,0.0,0,0.0,0,0.0,0.3614854020997882,0.18138807400432752,0,0.0,0,0.0,26799.896354782155,28412.466500282848,54809.13178026308,1726983.1380809522,2184776.091096904,33255796.152106162,0.024182963940239496,0.02858609953870526,0.19519150861237236,1.2105394813747719,4.222695261041211,5.246992731366887,174.78383590199445,232.82403669987852,283.8432074732776,4.939943831489816e-11,9.721109465375977e-11,1.533671826261448e-10,1850742790034.7322,2395035644122.065,3538174559553.285,0.9999999141212697,0.9999999226825628,0.9999999337244313,1533112086.4657614,1675939362.1858923,1888616755.313061,174.78383590199445,232.82403669987852,283.8432074732776,1.0,1.0,0.8186119259956725,0.8186119259956725,0.0,0.18138807400432752,0.8186119259956725,0.8186119259956725,0.0,0.18138807400432752,66367.01981458055,66512.42930532135,152360.4814630557,28.84644821145806,29.782512451840834,42.68380691108129,0.9999999999998063,0.9999999999998515,0.9999999999999521,1.3765625616819537,1.3888437031484833,1.4070384105479605,1.0000002938867028,1.0000003689948147,1.0000004291548659,174.78378453536433,232.82395078904793,283.84308566063623,0.9999998396902029,0.9999998575501862,0.9999998811087686,174.7838566822624,232.82406986562393,283.84325297613185
freeze_parent_h1_n40,unsprayed_h1_n40,2,0.000193,0.00025,2.7980540320277214,False,474,negligible_molecular_return,2.7980540320277214,1.0,0,0.0,0,0.0,0,0.0,2.7980540320277214,1.0,2.627737638540566,0.939130412944982,2.627737638540566,0.939130412944982,0,0.0,0,0.0,0,0.0,2.627737638540566,0.939130412944982,0,0.0,0,0.0,0,0.0,0.17031639348715544,0.06086958705501797,0,0.0,0,0.0,23998.76249978573,25093.987927588572,26310.36306114081,1068620.8861527129,1326638.6074050542,1600325.994925809,0.017087933315334283,0.020054039893465152,0.022903655362406447,5.756927380835636,6.766809138636512,8.454742441966307,315.08958538392193,378.6307717988817,447.1688983903265,1.9614111190866603e-10,3.107877460797876e-10,4.4490123074225055e-10,1005097013654.6771,1218293760210.4717,1606443352532.0527,0.9999998892257618,0.9999998973703392,0.9999999088829935,1136949099.3054826,1535281411.3629413,2086426741.9428763,315.08958538392193,378.6307717988817,447.1688983903265,1.0,1.0,0.939130412944982,0.939130412944982,0.0,0.06086958705501797,0.939130412944982,0.939130412944982,0.0,0.06086958705501797,63750.05254005776,66260.575133192,66901.5999106502,27.158559594275783,27.82844682873106,28.557349656963314,0.9999999999996879,0.9999999999997287,0.9999999999997914,1.3472264767435782,1.358755437719602,1.3701556929171592,1.0000004659682629,1.0000005460519787,1.0000006143949651,315.0894385622436,378.63056504691247,447.16862365217554,0.9999997888493716,0.9999998059204116,0.9999998289778033,315.0896392712442,378.63084528340033,447.16899281034034
freeze_parent_h1_n40,unsprayed_h1_n40,2,0.0001,0.00025,14.627622799016535,False,1762,negligible_molecular_return,14.627622799016535,1.0,5.122274160385132e-06,3.5017816843961275e-07,0,0.0,0,0.0,14.627622799016535,1.0,13.869275785982609,0.9481565102235947,13.869275785982609,0.9481565102235947,0,0.0,0,0.0,0,0.0,13.869275785982609,0.9481565102235947,0,0.0,0,0.0,0,0.0,0.7583470130339265,0.05184348977640528,0,0.0,0,0.0,22665.424189197147,23493.58982626051,29838.073991568035,1338436.6644467767,5784755.744398845,6467473.517035383,0.020179992657620712,0.11577330508051932,0.1261005124889958,1.0645178972195946,1.1070808391991944,6.708506017618429,236.51126143009463,696.5561261920474,723.6767242923868,9.721109465375977e-11,5.576669656910828e-07,5.613830081812537e-07,1240785909.1580312,1273093852.526657,2395035644122.065,0.9999967486921831,0.9999968136295714,0.9999999219733929,446820315.6195828,682003285.7510029,1888616755.313061,236.51126143009463,696.5561261920474,723.6767242923868,1.0,1.0,0.9481565102235947,0.9481565102235947,0.0,0.05184348977640528,0.9481565102235947,0.9481565102235947,0.0,0.05184348977640528,66261.8940257636,1491814.7878097184,1725845.6216195896,26.32437649568993,26.84499429463587,30.590499858810713,0.9999999997444113,0.9999999997668709,0.9999999999998785,1.2169864650390223,1.2515273262521078,1.3888437031484833,1.0000003689948147,1.0000175746605886,1.000017638387275,236.51117303188252,696.5438402820384,723.6640753104022,0.9999956082549578,0.9999959414389211,0.9999998575501862,236.51129546820727,696.559185302396,723.6794398052789
freeze_parent_h1_n80,combined_h1_n80,1,0.0001,0.0001535,235849530.103982,False,29050,conditional_rate_screen,235849530.103982,1.0,235230868.56996912,0.9973768803620676,195603685.8632205,0.8293579630071012,195458073.93865776,0.8287405696864593,55.63502194592729,2.3589201946426931e-07,234156904.27004763,0.992823280872393,234156904.27004763,0.992823280872393,0,0.0,234156849.40109667,0.992823048228508,234156849.40109667,0.992823048228508,234156904.27004763,0.992823280872393,0,0.0,234156849.40109667,0.992823048228508,0,0.0,0.4947535498649813,2.097750839897171e-09,0,0.0,1692625.3391808153,0.007176717029856137,5135.057456021169,9023.624032946962,9448.502157793766,181102270.3127249,2536858242.115246,3378194285.1517286,59.02548437225389,279.3288519834195,334.49197979043134,0.0015470117178737583,0.007530372385380025,0.047099709767467884,236731.52045890014,3192627.2870285157,10630014.20757669,82676.95866792901,597292.7187040845,1944312.1904426732,2.8152334969702797,5.33926149697785,5.591120107797556,1.2809883527342427,1.3039549302159796,2.274730015057825,1257093.1942250137,17883252.800106626,40238450.60551432,236731.52045890014,3192627.2870285157,10630014.20757669,0.06842363287963736,1.0,0.992823280872393,0.992823280872393,0.992823048228508,2.097750839897171e-09,0.06822931331540381,0.06822931331540381,0.0682290806715188,0.9315763691242109,1125134557.4696665,6151489087.392999,7647676368.906051,11.826587381515582,15.975131500123643,16.375586007390446,0.5021258255177318,0.866871652942563,0.875794884959612,5.34164376123457,6.209055141318304,7.9756593763625006,1.8917152003977467,1.9582723295990507,4.8804046223134065,50986.47322524644,1628826.746881047,5539710.130633918,0.20186802320126504,0.2169393395323311,0.27210588151857046,336545.2283282082,691134.8716261779,969928.3324619819
freeze_parent_h1_n80,combined_h1_n80,1,0.0001535,0.000193,1405688328.8299036,False,55437,conditional_rate_screen,1405688328.8299036,1.0,1248776855.2828293,0.8883739230603931,287313327.5530317,0.20439333646043117,187210647.28870824,0.13318076521595834,224.09278654726222,1.5941854389144518e-07,1402209870.4933074,0.9975254412622948,1402209870.4933074,0.9975254412622948,0,0.0,1399895202.5219913,0.9958787974623545,1402147595.0341036,0.9974811387964306,1402209870.4933074,0.9975254412622948,0,0.0,1399895202.5219913,0.9958787974623545,0,0.0,0.6483540101908147,4.612359631174467e-10,0,0.0,3478457.6882421738,0.002474558276469184,5653.300137681743,6760.547378170412,8269.964789878544,95779584.69029194,372567911.36860746,1431232416.0954392,23.522143205171812,71.11702699582867,192.1473109134473,0.005018894813251295,0.021078545854961266,0.08540817873574177,50873.015879066916,148120.86429543776,791710.0867103304,12710.299475285354,35042.13114693193,164661.20110032655,3.85273660334226,4.261557298654468,4.9637054031240275,1.3414780300007556,1.4708344738680024,1.6315251895988843,343673.9169730469,1014081.7928710178,5913908.685108504,50873.015879066916,148120.86429543776,791438.1899010285,0.42647390128927415,1.0,0.9975254412622948,0.9975254412622948,0.9802758075092389,4.612359631174467e-10,0.42457808291852916,0.42457808291852916,0.4245337815155286,0.5735260991719617,367699046.85542864,1264873941.3168674,3946062482.5862794,12.443734574227788,13.685561003697844,15.243884476058785,0.7421524866231239,0.8029224675316832,0.8523919703627987,7.269106779432757,8.234213576298773,9.687816450657289,2.0849400650726735,2.4672904791324637,2.902364781807886,18143.556736112452,59581.48632061338,368177.03719611786,0.1641210454826461,0.18279957883924983,0.197721866387113,223152.49210308646,416831.8655188302,792819.7891065025
freeze_parent_h1_n80,combined_h1_n80,1,0.000193,0.00025,369298486.5800853,False,80832,conditional_rate_screen,369298486.5800853,1.0,0,0.0,0,0.0,0,0.0,40.93152913497761,1.1083589730904918e-07,369171584.77673084,0.9996563706379368,369171584.77673084,0.9996563706379368,0,0.0,369171544.5994222,0.9996562618443454,369171544.5994222,0.9996562618443454,369171584.77673084,0.9996563706379368,0,0.0,369171544.5994222,0.9996562618443454,0,0.0,0.6068318500183523,1.6432015620696458e-09,0,0.0,126901.19652257883,0.0003436277188616621,4861.395583234243,5109.732238546158,5367.741464598115,26037440.8942052,39837646.955260634,60280975.71094192,7.867567634885542,11.32323481867578,16.140115078083415,0.03576383069506123,0.19520069686220104,0.4312311329141989,20919.122043435815,32813.01455736812,52462.61631505467,5653.6217366213305,8812.434465022281,13836.759658091578,3.630825871567302,3.710085914586793,3.8268605470364765,1.662011974186855,1.737244816574998,1.8131498053684822,133346.01241494066,226773.04659227654,342251.68462297437,20919.122043435815,32813.01455736812,52462.61631505467,1.0,1.0,0.9996563706379368,0.9996563706379368,0.5381730618297424,1.6432015620696458e-09,0.9996563706379368,0.9996563706379368,0.9996562618443454,1.6432015620696458e-09,111332238.62901193,165759400.3958022,244359785.16370368,11.489914014758698,11.795759092086676,12.10683954271678,0.6739978208671918,0.7024437961417017,0.7307333174034435,6.377636393420117,6.633184785299673,6.998023097255338,2.98744109602878,3.173940961169952,3.364226023723535,6304.953388000217,10390.704514761781,17601.95281548429,0.2019452524519642,0.2082589015509035,0.21179964657151246,97488.9248556656,157512.87957481915,256253.13999850143
freeze_parent_h1_n80,combined_h1_n80,1,0.0001,0.00025,2010836345.5139709,False,165319,conditional_rate_screen,2010836345.5139709,1.0,1484007723.8527985,0.7380052221373019,482917013.4162522,0.24015729300577085,382668721.22736603,0.1903032646495932,320.6593376281671,1.5946565633923154e-07,2005538359.5400858,0.9973652823683516,2005538359.5400858,0.9973652823683516,0,0.0,2003223596.52251,0.9962141379588427,2005475989.0346224,0.9973342651721474,2005538359.5400858,0.9973652823683516,0,0.0,2003223596.52251,0.9962141379588427,0,0.0,1.7499394100741483,8.702545157283115e-10,0,0.0,5297984.223945567,0.002634716761393827,5102.525278528528,6530.838268119642,8758.809650364494,41715254.753770754,287127212.2478511,2066627988.9799461,11.714935420879488,59.69853555673083,245.0813162074478,0.004531491752287696,0.023464936975265277,0.195455239529657,31156.954245652323,127997.91695812596,2401158.911513665,8133.781458051259,30687.887284732507,465882.28938555974,3.694325768636514,4.171385649440816,5.220462558009665,1.3123388889681828,1.4969501413008277,1.7495441436703252,212213.1552438588,891460.2339357976,13921462.001539955,31156.954245652323,127997.91695812596,2400401.174728346,0.48980890763832735,1.0,0.9973652823683516,0.9973652823683516,0.9005534499826138,8.702545157283115e-10,0.48839772281220406,0.48839772281220406,0.48836670635900165,0.5101910932209134,171365675.31807816,1052203831.9865497,5258744681.696712,11.786974121154094,13.435636143886436,15.721351920267676,0.69781440173716,0.793002403865125,0.8636715905405181,6.459334835755113,7.44361303617462,9.404320391560482,1.9954490098529236,2.54197682143748,3.2041099192208633,10135.194181748584,48338.490079565476,1187299.9612914668,0.16745655091921785,0.19487560499532522,0.21112585604655731,121272.61476594642,289454.7220230167,710697.3971902848
freeze_parent_h1_n80,unsprayed_h1_n80,1,0.0001,0.0001535,7.091936459764838,False,2302,negligible_molecular_return,7.091936459764838,1.0,0.0001233164221048355,1.7388258172426515e-05,0,0.0,0,0.0,7.091936459764838,1.0,6.832949959207326,0.9634815537298117,6.832949959207326,0.9634815537298117,0,0.0,0,0.0,0,0.0,6.832949959207326,0.9634815537298117,0,0.0,0,0.0,0,0.0,0.25898650055751204,0.036518446270188354,0,0.0,0,0.0,20672.241554950127,21323.644148331998,29127.35431065124,1404901.0261292644,1998488.446007901,2731656.292636843,0.022875303052320425,0.04162068223251629,0.04885459490095986,1.2135457051224787,1.3439658642187624,3.080317393184879,114.71221523870037,294.75626357704795,307.5137948024359,4.830049631364631e-11,4.214099285335472e-08,4.302532349358458e-08,6784582847.905318,7075941885.354381,2374969699975.7495,0.999998670130838,0.9999987166642658,0.9999999222447276,226704474.36540526,320982248.553107,1426505491.3360474,114.71221523870037,294.75626357704795,307.5137948024359,1.0,1.0,0.9634815537298117,0.9634815537298117,0.0,0.036518446270188354,0.9634815537298117,0.9634815537298117,0.0,0.036518446270188354,67270.09582864726,473696.870220416,538839.9901943492,25.035484083584947,25.462560506271906,30.189891745582628,0.9999999999583835,0.9999999999610076,0.9999999999998668,1.1827391990901286,1.1873655946421116,1.3894074135316945,1.000000370079606,1.0000078331630626,1.0000078563789547,114.71217278606466,294.75395530603924,307.51138208792077,0.9999985494225415,0.9999985658924521,0.9999998569176779,114.71223165199285,294.7566862898366,307.5142426073149
freeze_parent_h1_n80,unsprayed_h1_n80,1,0.0001535,0.000193,2.275204323232174,False,3358,negligible_molecular_return,2.275204323232174,1.0,0,0.0,0,0.0,0,0.0,2.275204323232174,1.0,1.8268345412798226,0.8029320807041218,1.8268345412798226,0.8029320807041218,0,0.0,0,0.0,0,0.0,1.8268345412798226,0.8029320807041218,0,0.0,0,0.0,0,0.0,0.44836978195235133,0.19706791929587825,0,0.0,0,0.0,22768.26114360638,23806.761403718614,54658.92734445911,850572.47296906,1035304.637828978,32187656.232850395,0.014497584963951005,0.01672482527074792,0.1900539321656626,1.23796246930848,4.783738578280698,5.608772492307544,197.3325147054796,238.60891520530868,267.91957115648194,1.7399188417113236e-10,2.6983899903021165e-10,3.7042657744987946e-10,723273078840.3884,884264009512.5522,1134147811810.5225,0.999999872273765,0.9999998828850024,0.9999998942270197,534849409.7161301,748524795.7552689,1731812818.0369527,197.3325147054796,238.60891520530868,267.91957115648194,1.0,1.0,0.8029320807041218,0.8029320807041218,0.0,0.19706791929587825,0.8029320807041218,0.8029320807041218,0.0,0.19706791929587825,61088.862107442445,63923.36549048469,146690.6912047024,26.389478898321038,27.03973213736024,42.619589100004106,0.9999999999995893,0.9999999999996707,0.9999999999999567,1.3330440967442168,1.3418908648513792,1.3554082781128982,1.0000005694150307,1.000000661377922,1.0000007432348144,197.33240234144367,238.60875739474454,267.9193720294772,0.9999997552968951,0.9999997762934894,0.9999997995592527,197.33255425896425,238.60896858368844,267.9196367172489
freeze_parent_h1_n80,unsprayed_h1_n80,1,0.000193,0.00025,2.6100068632513285,False,1927,negligible_molecular_return,2.6100068632513285,1.0,0,0.0,0,0.0,0,0.0,2.6100068632513285,1.0,2.3168198275379837,0.8876680977964492,2.3168198275379837,0.8876680977964492,0,0.0,0,0.0,0,0.0,2.3168198275379837,0.8876680977964492,0,0.0,0,0.0,0,0.0,0.2931870357133448,0.11233190220355088,0,0.0,0,0.0,20774.22191488189,21618.7266845955,28163.015276782346,515055.50401924714,633171.989084497,1287846.9927949654,0.009893560741511206,0.011561582059302565,0.01685709314832404,6.417881051439697,7.8628779202398515,9.12926844766718,176.4760322594929,305.90955822302493,332.7900477248944,2.266753602507819e-11,4.899348726604341e-10,6.186338660808706e-10,537943468619.2731,624388210134.7089,7785408703630.115,0.999999857189489,0.9999998656910489,0.9999999589741138,642598592.5020777,854184366.2853087,2270557179.7236695,176.4760322594929,305.90955822302493,332.7900477248944,1.0,1.0,0.8876680977964492,0.8876680977964492,0.0,0.11233190220355088,0.8876680977964492,0.8876680977964492,0.0,0.11233190220355088,27636.084354263374,54398.9954493295,58689.136654043214,25.10273593076444,25.654112711277612,29.63928944521432,0.9999999999995001,0.9999999999995608,0.9999999999999726,1.3105956903068818,1.319169779813759,1.3761292848221507,1.0000002131387522,1.000000822216122,1.000000900459911,176.4759946456196,305.90930669946107,332.7897480610675,0.9999997241131224,0.9999997409190706,0.9999999205355592,176.47604628306325,305.9096374783781,332.79013953732687
freeze_parent_h1_n80,unsprayed_h1_n80,1,0.0001,0.00025,11.97714764624834,False,7587,negligible_molecular_return,11.97714764624834,1.0,0.0001233164221048355,1.0295975782135617e-05,0,0.0,0,0.0,11.97714764624834,1.0,10.976604328025132,0.9164623040664767,10.976604328025132,0.9164623040664767,0,0.0,0,0.0,0,0.0,10.976604328025132,0.9164623040664767,0,0.0,0,0.0,0,0.0,1.0005433182232082,0.0835376959335233,0,0.0,0,0.0,20678.57939379365,21709.75017641892,30180.20317858057,616632.7076243581,1788774.0026464434,2727566.9796669674,0.011332415962650106,0.02744687886971947,0.04885459490095986,1.2392895506439294,2.189457038848344,7.975039207394648,134.96046533813976,291.3941756202347,320.57226399514934,3.9647188997786315e-11,5.841440723961497e-10,4.302532349358458e-08,6914743955.707196,558487111663.1036,2664694427141.651,0.999998689567997,0.9999998594287189,0.9999999257905968,226704474.36540526,652949537.4811962,1549765822.809447,134.96046533813976,291.3941756202347,320.57226399514934,1.0,1.0,0.9164623040664767,0.9164623040664767,0.0,0.0835376959335233,0.9164623040664767,0.9164623040664767,0.0,0.0835376959335233,53625.87071368962,67702.64468538424,523916.9960785504,25.03966791878712,25.71296542388494,30.781827923172294,0.9999999999590354,0.9999999999995425,0.9999999999999528,1.1845484874034424,1.3125616843499686,1.383070372787452,1.0000003461662632,1.0000008804556462,1.0000078459356487,134.96044258048533,291.3918928548123,320.571987112694,0.9999985494225415,0.9999997284836584,0.9999998643331712,134.96047419168218,291.3945919632871,320.57234987903377
freeze_parent_h1_n80,combined_h1_n80,2,0.0001,0.0001535,229467221.44299653,False,13786,conditional_rate_screen,229467221.44299653,1.0,228875476.35423693,0.9974212217107157,190059987.61864254,0.8282663921385243,189914769.08181632,0.8276335412419429,55.379832247272134,2.4134092834269756e-07,228156890.38707146,0.9942896809065578,228156890.38707146,0.9942896809065578,0,0.0,228156835.42600322,0.9942894413905699,228156835.42600322,0.9942894413905699,228156890.38707146,0.9942896809065578,0,0.0,228156835.42600322,0.9942894413905699,0,0.0,0.12136215111240745,5.288866547005094e-10,0,0.0,1310330.9345629076,0.005710318564555485,5129.1611123762505,8990.455632302384,9418.722642377137,179188401.165025,2491086601.141446,3346880677.9805236,58.49595778349813,276.98211354192523,330.65011480608155,0.0015474007865044416,0.00746336671721406,0.046908511293756415,232300.51637206072,3110043.7552033025,9108540.297544667,82685.69228596777,582206.0712333918,1681893.627950235,2.8145386723381742,5.292930326517649,5.565301996550462,1.2831943596939877,1.3082381329228268,2.276326349012918,1239544.9804030685,17734219.331547584,38657263.02158761,232300.51637206072,3110043.7552033025,9108540.297544667,0.07012884153852551,1.0,0.9942896809065578,0.9942896809065578,0.9942894413905699,5.288866547005094e-10,0.0698379243095247,0.0698379243095247,0.06983768479353666,0.9298711589786058,1114442929.4648883,6085493023.854085,7539649763.606346,11.819415618128714,15.943525602559943,16.34777908181568,0.5015356477242436,0.8652083032201596,0.8749347204517792,5.3402107394943545,6.208044056416571,7.967563509828637,1.8988333779263733,1.9722184440194288,4.886899727007617,49661.22611708712,1585456.449526851,4701759.76299086,0.20221546891051076,0.21691777552549205,0.27182670860844144,339136.5043780876,689969.0812354656,968292.3108434997
