switch_time_s,status,frozen_branch,end_time_s,combined_equilibrium_ns,combined_frozen_ns,unsprayed_equilibrium_ns,unsprayed_frozen_ns,cold_only_ns,equilibrium_gain_ns,frozen_gain_ns,reaction_effect_combined_ns,reaction_effect_unsprayed_ns,reaction_effect_on_gain_ns,fraction_of_equilibrium_gain,run
0.00015350000000000002,matched,molecular_frozen,0.0005,2562917.992368365,2436285.7833362767,1883057.2516488782,1882880.8763377413,45.96977068187376,679814.770948805,553358.9372278535,126632.20903208852,176.37531113694422,126455.83372095157,0.18601513106939332,molecular_n40_05ms
0.00019300000000000003,matched,molecular_frozen,0.0005,2562917.992367636,2540465.353265894,1883057.1589374563,1883120.4355108137,45.96977068187376,679814.8636594977,657298.9479843985,22452.639101741835,-63.27657335740514,22515.91567509924,0.03312065810667079,molecular_n40_05ms
0.00015350000000000002,matched,molecular_frozen,0.0005,2572275.4019558756,2444949.610214681,1880416.9552435768,1880310.3329356592,45.96977068187376,691812.4769416169,564593.3075083398,127325.79174119467,106.62230791756883,127219.1694332771,0.18389256290330439,molecular_n80_05ms
0.00019300000000000003,matched,molecular_frozen,0.0005,2572275.4019666514,2550203.5785592115,1880416.9436746116,1880487.9422262327,45.96977068187376,691812.4885213579,669669.6665622968,22071.82340743998,-70.9985516211018,22142.821959061082,0.032006970568553825,molecular_n80_05ms
0.00015350000000000002,matched,molecular_frozen,0.0005,2562918.3471355042,2436285.914561992,1883056.2752491129,1882879.8825582338,45.96977068187376,679816.1021157095,553360.0622330763,126632.4325735122,176.39269087905996,126456.03988263314,0.18601507008892448,molecular_n40_halfdt_05ms
0.00019300000000000003,matched,molecular_frozen,0.0005,2562917.964561594,2540465.333267777,1883056.3984691852,1883119.6658006406,45.96977068187376,679815.596321727,657299.6976964547,22452.631293816958,-63.26733145536855,22515.898625272326,0.033120597331245304,molecular_n40_halfdt_05ms
